YearofBirth,Gender,Ethnicity,ChildFirstName,Count,Rank,PartitionKey,RowKey
2013,MALE,ASIAN AND PACIFIC ISLANDER,Syed,23,44,2013,Syed
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kingsley,23,44,2013,Kingsley
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ali,22,45,2013,Ali
2013,MALE,ASIAN AND PACIFIC ISLANDER,Albert,22,45,2013,Albert
2013,MALE,ASIAN AND PACIFIC ISLANDER,Anson,22,45,2013,Anson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ali,22,45,2013,Ali
2013,MALE,ASIAN AND PACIFIC ISLANDER,Albert,22,45,2013,Albert
2013,MALE,ASIAN AND PACIFIC ISLANDER,Anson,22,45,2013,Anson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Richard,22,45,2013,Richard
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jeremy,22,45,2013,Jeremy
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jeremy,22,45,2013,Jeremy
2013,MALE,ASIAN AND PACIFIC ISLANDER,Richard,22,45,2013,Richard
2013,MALE,ASIAN AND PACIFIC ISLANDER,Sean,21,46,2013,Sean
2013,MALE,ASIAN AND PACIFIC ISLANDER,Zachary,21,46,2013,Zachary
2013,MALE,ASIAN AND PACIFIC ISLANDER,Sean,21,46,2013,Sean
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jack,21,46,2013,Jack
2013,MALE,ASIAN AND PACIFIC ISLANDER,Nathaniel,21,46,2013,Nathaniel
2013,MALE,ASIAN AND PACIFIC ISLANDER,Nathaniel,21,46,2013,Nathaniel
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jack,21,46,2013,Jack
2013,MALE,ASIAN AND PACIFIC ISLANDER,Zachary,21,46,2013,Zachary
2013,MALE,ASIAN AND PACIFIC ISLANDER,Abdul,20,47,2013,Abdul
2013,MALE,ASIAN AND PACIFIC ISLANDER,Abdul,20,47,2013,Abdul
2013,MALE,ASIAN AND PACIFIC ISLANDER,Arjun,20,47,2013,Arjun
2013,MALE,ASIAN AND PACIFIC ISLANDER,Arjun,20,47,2013,Arjun
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kai,19,48,2013,Kai
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kai,19,48,2013,Kai
2013,MALE,ASIAN AND PACIFIC ISLANDER,Julian,19,48,2013,Julian
2013,MALE,ASIAN AND PACIFIC ISLANDER,Lawrence,19,48,2013,Lawrence
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jordan,19,48,2013,Jordan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Julian,19,48,2013,Julian
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jordan,19,48,2013,Jordan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Lawrence,19,48,2013,Lawrence
2013,MALE,ASIAN AND PACIFIC ISLANDER,Wilson,18,49,2013,Wilson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jerry,18,49,2013,Jerry
2013,MALE,ASIAN AND PACIFIC ISLANDER,Wilson,18,49,2013,Wilson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Harrison,18,49,2013,Harrison
2013,MALE,ASIAN AND PACIFIC ISLANDER,Harrison,18,49,2013,Harrison
2013,MALE,ASIAN AND PACIFIC ISLANDER,Abdullah,18,49,2013,Abdullah
2013,MALE,ASIAN AND PACIFIC ISLANDER,Abdullah,18,49,2013,Abdullah
2013,MALE,ASIAN AND PACIFIC ISLANDER,Mohammed,18,49,2013,Mohammed
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ahmed,18,49,2013,Ahmed
2013,MALE,ASIAN AND PACIFIC ISLANDER,Raymond,18,49,2013,Raymond
2013,MALE,ASIAN AND PACIFIC ISLANDER,Christian,18,49,2013,Christian
2013,MALE,ASIAN AND PACIFIC ISLANDER,Christian,18,49,2013,Christian
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ahmed,18,49,2013,Ahmed
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jerry,18,49,2013,Jerry
2013,MALE,ASIAN AND PACIFIC ISLANDER,Mohammed,18,49,2013,Mohammed
2013,MALE,ASIAN AND PACIFIC ISLANDER,Raymond,18,49,2013,Raymond
2013,MALE,ASIAN AND PACIFIC ISLANDER,Vihaan,17,50,2013,Vihaan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Hayden,17,50,2013,Hayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Hayden,17,50,2013,Hayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jackson,17,50,2013,Jackson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Theodore,17,50,2013,Theodore
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jackson,17,50,2013,Jackson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Gabriel,17,50,2013,Gabriel
2013,MALE,ASIAN AND PACIFIC ISLANDER,Theodore,17,50,2013,Theodore
2013,MALE,ASIAN AND PACIFIC ISLANDER,Aarav,17,50,2013,Aarav
2013,MALE,ASIAN AND PACIFIC ISLANDER,Gabriel,17,50,2013,Gabriel
2013,MALE,ASIAN AND PACIFIC ISLANDER,Aarav,17,50,2013,Aarav
2013,MALE,ASIAN AND PACIFIC ISLANDER,Vihaan,17,50,2013,Vihaan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Timothy,17,50,2013,Timothy
2013,MALE,ASIAN AND PACIFIC ISLANDER,Louis,16,51,2013,Louis
2013,MALE,ASIAN AND PACIFIC ISLANDER,Winston,16,51,2013,Winston
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ayden,16,51,2013,Ayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Stanley,16,51,2013,Stanley
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ayden,16,51,2013,Ayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jake,16,51,2013,Jake
2013,MALE,ASIAN AND PACIFIC ISLANDER,Louis,16,51,2013,Louis
2013,MALE,ASIAN AND PACIFIC ISLANDER,Hunter,16,51,2013,Hunter
2013,MALE,ASIAN AND PACIFIC ISLANDER,Stanley,16,51,2013,Stanley
2013,MALE,ASIAN AND PACIFIC ISLANDER,Hunter,16,51,2013,Hunter
2013,MALE,ASIAN AND PACIFIC ISLANDER,Winston,16,51,2013,Winston
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jasper,15,52,2013,Jasper
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jasper,15,52,2013,Jasper
2013,MALE,ASIAN AND PACIFIC ISLANDER,Roy,15,52,2013,Roy
2013,MALE,ASIAN AND PACIFIC ISLANDER,Hudson,15,52,2013,Hudson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Danny,15,52,2013,Danny
2013,MALE,ASIAN AND PACIFIC ISLANDER,Leon,15,52,2013,Leon
2013,MALE,ASIAN AND PACIFIC ISLANDER,Tony,15,52,2013,Tony
2013,MALE,ASIAN AND PACIFIC ISLANDER,Danny,15,52,2013,Danny
2013,MALE,ASIAN AND PACIFIC ISLANDER,Elijah,15,52,2013,Elijah
2013,MALE,ASIAN AND PACIFIC ISLANDER,Hudson,15,52,2013,Hudson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Roy,15,52,2013,Roy
2013,MALE,ASIAN AND PACIFIC ISLANDER,Leon,15,52,2013,Leon
2013,MALE,ASIAN AND PACIFIC ISLANDER,Tony,15,52,2013,Tony
2013,MALE,ASIAN AND PACIFIC ISLANDER,Tristan,14,53,2013,Tristan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Wesley,14,53,2013,Wesley
2013,MALE,ASIAN AND PACIFIC ISLANDER,Tristan,14,53,2013,Tristan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Calvin,14,53,2013,Calvin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Maxwell,14,53,2013,Maxwell
2013,MALE,ASIAN AND PACIFIC ISLANDER,Rohan,14,53,2013,Rohan
2013,MALE,ASIAN AND PACIFIC ISLANDER,George,14,53,2013,George
2013,MALE,ASIAN AND PACIFIC ISLANDER,Rohan,14,53,2013,Rohan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Edward,14,53,2013,Edward
2013,MALE,ASIAN AND PACIFIC ISLANDER,Edward,14,53,2013,Edward
2013,MALE,ASIAN AND PACIFIC ISLANDER,George,14,53,2013,George
2013,MALE,ASIAN AND PACIFIC ISLANDER,Edwin,13,54,2013,Edwin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Aditya,13,54,2013,Aditya
2013,MALE,ASIAN AND PACIFIC ISLANDER,Aayan,13,54,2013,Aayan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Shawn,13,54,2013,Shawn
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ricky,13,54,2013,Ricky
2013,MALE,ASIAN AND PACIFIC ISLANDER,Victor,13,54,2013,Victor
2013,MALE,ASIAN AND PACIFIC ISLANDER,Adyan,13,54,2013,Adyan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Sebastian,13,54,2013,Sebastian
2013,MALE,ASIAN AND PACIFIC ISLANDER,Aayan,13,54,2013,Aayan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Gordon,13,54,2013,Gordon
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ricky,13,54,2013,Ricky
2013,MALE,ASIAN AND PACIFIC ISLANDER,Shawn,13,54,2013,Shawn
2013,MALE,ASIAN AND PACIFIC ISLANDER,Aditya,13,54,2013,Aditya
2013,MALE,ASIAN AND PACIFIC ISLANDER,Adyan,13,54,2013,Adyan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Victor,13,54,2013,Victor
2013,MALE,ASIAN AND PACIFIC ISLANDER,Zain,13,54,2013,Zain
2013,MALE,ASIAN AND PACIFIC ISLANDER,Gordon,13,54,2013,Gordon
2013,MALE,ASIAN AND PACIFIC ISLANDER,Edwin,13,54,2013,Edwin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Xavier,12,55,2013,Xavier
2013,MALE,ASIAN AND PACIFIC ISLANDER,Johnny,12,55,2013,Johnny
2013,MALE,ASIAN AND PACIFIC ISLANDER,Benson,12,55,2013,Benson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Brayden,12,55,2013,Brayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Benson,12,55,2013,Benson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kimi,12,55,2013,Kimi
2013,MALE,ASIAN AND PACIFIC ISLANDER,Brayden,12,55,2013,Brayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Eddie,12,55,2013,Eddie
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jimmy,12,55,2013,Jimmy
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kayden,12,55,2013,Kayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Xavier,12,55,2013,Xavier
2013,MALE,ASIAN AND PACIFIC ISLANDER,Thomas,12,55,2013,Thomas
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jeffrey,12,55,2013,Jeffrey
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jimmy,12,55,2013,Jimmy
2013,MALE,ASIAN AND PACIFIC ISLANDER,Johnny,12,55,2013,Johnny
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kayden,12,55,2013,Kayden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Kimi,12,55,2013,Kimi
2013,MALE,ASIAN AND PACIFIC ISLANDER,Thomas,12,55,2013,Thomas
2013,MALE,ASIAN AND PACIFIC ISLANDER,Jeffrey,12,55,2013,Jeffrey
2013,MALE,ASIAN AND PACIFIC ISLANDER,Eddie,12,55,2013,Eddie
2013,MALE,ASIAN AND PACIFIC ISLANDER,Carter,11,56,2013,Carter
2013,MALE,ASIAN AND PACIFIC ISLANDER,Rehan,11,56,2013,Rehan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Elvis,11,56,2013,Elvis
2013,MALE,ASIAN AND PACIFIC ISLANDER,Farhan,11,56,2013,Farhan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Colin,11,56,2013,Colin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Harry,11,56,2013,Harry
2013,MALE,ASIAN AND PACIFIC ISLANDER,Md,11,56,2013,Md
2013,MALE,ASIAN AND PACIFIC ISLANDER,Chris,11,56,2013,Chris
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ahnaf,11,56,2013,Ahnaf
2013,MALE,ASIAN AND PACIFIC ISLANDER,Farhan,11,56,2013,Farhan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Elvis,11,56,2013,Elvis
2013,MALE,ASIAN AND PACIFIC ISLANDER,Eli,11,56,2013,Eli
2013,MALE,ASIAN AND PACIFIC ISLANDER,Eli,11,56,2013,Eli
2013,MALE,ASIAN AND PACIFIC ISLANDER,Avery,11,56,2013,Avery
2013,MALE,ASIAN AND PACIFIC ISLANDER,Rehan,11,56,2013,Rehan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Zayan,11,56,2013,Zayan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ahnaf,11,56,2013,Ahnaf
2013,MALE,ASIAN AND PACIFIC ISLANDER,Md,11,56,2013,Md
2013,MALE,ASIAN AND PACIFIC ISLANDER,Chris,11,56,2013,Chris
2013,MALE,ASIAN AND PACIFIC ISLANDER,Carter,11,56,2013,Carter
2013,MALE,ASIAN AND PACIFIC ISLANDER,Colin,11,56,2013,Colin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Ishaan,11,56,2013,Ishaan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Harry,11,56,2013,Harry
2013,MALE,ASIAN AND PACIFIC ISLANDER,Miles,11,56,2013,Miles
2013,MALE,ASIAN AND PACIFIC ISLANDER,Avery,11,56,2013,Avery
2013,MALE,ASIAN AND PACIFIC ISLANDER,Rayan,10,57,2013,Rayan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Devin,10,57,2013,Devin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Eden,10,57,2013,Eden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Martin,10,57,2013,Martin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Damon,10,57,2013,Damon
2013,MALE,ASIAN AND PACIFIC ISLANDER,Eden,10,57,2013,Eden
2013,MALE,ASIAN AND PACIFIC ISLANDER,Brendan,10,57,2013,Brendan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Damon,10,57,2013,Damon
2013,MALE,ASIAN AND PACIFIC ISLANDER,Nolan,10,57,2013,Nolan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Bowen,10,57,2013,Bowen
2013,MALE,ASIAN AND PACIFIC ISLANDER,Maximilian,10,57,2013,Maximilian
2013,MALE,ASIAN AND PACIFIC ISLANDER,Carson,10,57,2013,Carson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Asher,10,57,2013,Asher
2013,MALE,ASIAN AND PACIFIC ISLANDER,Rayan,10,57,2013,Rayan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Martin,10,57,2013,Martin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Carson,10,57,2013,Carson
2013,MALE,ASIAN AND PACIFIC ISLANDER,Brendan,10,57,2013,Brendan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Devin,10,57,2013,Devin
2013,MALE,ASIAN AND PACIFIC ISLANDER,Maximilian,10,57,2013,Maximilian
2013,MALE,ASIAN AND PACIFIC ISLANDER,Nolan,10,57,2013,Nolan
2013,MALE,ASIAN AND PACIFIC ISLANDER,Bowen,10,57,2013,Bowen
2013,MALE,BLACK NON HISPANIC,Ethan,146,1,2013,Ethan
2013,MALE,BLACK NON HISPANIC,Jayden,138,2,2013,Jayden
2013,MALE,BLACK NON HISPANIC,Aiden,133,3,2013,Aiden
2013,MALE,BLACK NON HISPANIC,Aiden,133,3,2013,Aiden
2013,MALE,BLACK NON HISPANIC,Noah,133,3,2013,Noah
2013,MALE,BLACK NON HISPANIC,Noah,133,3,2013,Noah
2013,MALE,BLACK NON HISPANIC,Elijah,132,4,2013,Elijah
2013,MALE,BLACK NON HISPANIC,Elijah,132,4,2013,Elijah
2013,MALE,BLACK NON HISPANIC,Joshua,123,5,2013,Joshua
2013,MALE,BLACK NON HISPANIC,Jeremiah,114,6,2013,Jeremiah
2013,MALE,BLACK NON HISPANIC,Jeremiah,114,6,2013,Jeremiah
2013,MALE,BLACK NON HISPANIC,Amir,102,7,2013,Amir
2013,MALE,BLACK NON HISPANIC,Amir,102,7,2013,Amir
2013,MALE,BLACK NON HISPANIC,Mason,101,8,2013,Mason
2013,MALE,BLACK NON HISPANIC,Josiah,99,9,2013,Josiah
2013,MALE,BLACK NON HISPANIC,Josiah,99,9,2013,Josiah
2013,MALE,BLACK NON HISPANIC,Liam,94,10,2013,Liam
2013,MALE,BLACK NON HISPANIC,Tyler,90,11,2013,Tyler
2013,MALE,BLACK NON HISPANIC,Tyler,90,11,2013,Tyler
2013,MALE,BLACK NON HISPANIC,Michael,85,12,2013,Michael
2013,MALE,BLACK NON HISPANIC,Michael,85,12,2013,Michael
2013,MALE,BLACK NON HISPANIC,Christian,79,13,2013,Christian
2013,MALE,BLACK NON HISPANIC,Christian,79,13,2013,Christian
2013,MALE,BLACK NON HISPANIC,Jacob,74,14,2013,Jacob
2013,MALE,BLACK NON HISPANIC,Jacob,74,14,2013,Jacob
2013,MALE,BLACK NON HISPANIC,Justin,72,15,2013,Justin
2013,MALE,BLACK NON HISPANIC,Justin,72,15,2013,Justin
2013,MALE,BLACK NON HISPANIC,Isaiah,69,16,2013,Isaiah
2013,MALE,BLACK NON HISPANIC,Isaiah,69,16,2013,Isaiah
2013,MALE,BLACK NON HISPANIC,Carter,61,17,2013,Carter
2013,MALE,BLACK NON HISPANIC,Carter,61,17,2013,Carter
2013,MALE,BLACK NON HISPANIC,Kaiden,60,18,2013,Kaiden
2013,MALE,BLACK NON HISPANIC,Daniel,60,18,2013,Daniel
2013,MALE,BLACK NON HISPANIC,Kaiden,60,18,2013,Kaiden
2013,MALE,BLACK NON HISPANIC,King,58,19,2013,King
2013,MALE,BLACK NON HISPANIC,King,58,19,2013,King
2013,MALE,BLACK NON HISPANIC,Caleb,57,20,2013,Caleb
2013,MALE,BLACK NON HISPANIC,Caleb,57,20,2013,Caleb
2013,MALE,BLACK NON HISPANIC,Matthew,56,21,2013,Matthew
2013,MALE,BLACK NON HISPANIC,Matthew,56,21,2013,Matthew
2013,MALE,BLACK NON HISPANIC,Christopher,55,22,2013,Christopher
2013,MALE,BLACK NON HISPANIC,Christopher,55,22,2013,Christopher
2013,MALE,BLACK NON HISPANIC,Chase,54,23,2013,Chase
2013,MALE,BLACK NON HISPANIC,Chase,54,23,2013,Chase
2013,MALE,BLACK NON HISPANIC,Tristan,54,23,2013,Tristan
2013,MALE,BLACK NON HISPANIC,Ryan,54,23,2013,Ryan
2013,MALE,BLACK NON HISPANIC,Ryan,54,23,2013,Ryan
2013,MALE,BLACK NON HISPANIC,Zion,53,24,2013,Zion
2013,MALE,BLACK NON HISPANIC,Nathan,53,24,2013,Nathan
2013,MALE,BLACK NON HISPANIC,Xavier,53,24,2013,Xavier
2013,MALE,BLACK NON HISPANIC,Zion,53,24,2013,Zion
2013,MALE,BLACK NON HISPANIC,Xavier,53,24,2013,Xavier
2013,MALE,BLACK NON HISPANIC,Nathan,53,24,2013,Nathan
2013,MALE,BLACK NON HISPANIC,Kayden,52,25,2013,Kayden
2013,MALE,BLACK NON HISPANIC,Logan,52,25,2013,Logan
2013,MALE,BLACK NON HISPANIC,Logan,52,25,2013,Logan
2013,MALE,BLACK NON HISPANIC,David,51,26,2013,David
2013,MALE,BLACK NON HISPANIC,David,51,26,2013,David
2013,MALE,BLACK NON HISPANIC,Ayden,49,27,2013,Ayden
2013,MALE,BLACK NON HISPANIC,Ayden,49,27,2013,Ayden
2013,MALE,BLACK NON HISPANIC,Cameron,49,27,2013,Cameron
2013,MALE,BLACK NON HISPANIC,Cameron,49,27,2013,Cameron
2013,MALE,BLACK NON HISPANIC,Anthony,48,28,2013,Anthony
2013,MALE,BLACK NON HISPANIC,Samuel,48,28,2013,Samuel
2013,MALE,BLACK NON HISPANIC,Anthony,48,28,2013,Anthony
2013,MALE,BLACK NON HISPANIC,Samuel,48,28,2013,Samuel
2013,MALE,BLACK NON HISPANIC,Jordan,46,29,2013,Jordan
2013,MALE,BLACK NON HISPANIC,Dylan,46,29,2013,Dylan
2013,MALE,BLACK NON HISPANIC,Dylan,46,29,2013,Dylan
2013,MALE,BLACK NON HISPANIC,Jordan,46,29,2013,Jordan
2013,MALE,BLACK NON HISPANIC,Nathaniel,45,30,2013,Nathaniel
2013,MALE,BLACK NON HISPANIC,Nathaniel,45,30,2013,Nathaniel
2013,MALE,BLACK NON HISPANIC,Jaden,44,31,2013,Jaden
2013,MALE,BLACK NON HISPANIC,Messiah,43,32,2013,Messiah
2013,MALE,BLACK NON HISPANIC,Gabriel,43,32,2013,Gabriel
2013,MALE,BLACK NON HISPANIC,Prince,43,32,2013,Prince
2013,MALE,BLACK NON HISPANIC,Messiah,43,32,2013,Messiah
2013,MALE,BLACK NON HISPANIC,Gabriel,43,32,2013,Gabriel
2013,MALE,BLACK NON HISPANIC,Prince,43,32,2013,Prince
2013,MALE,BLACK NON HISPANIC,Emmanuel,42,33,2013,Emmanuel
2013,MALE,BLACK NON HISPANIC,Emmanuel,42,33,2013,Emmanuel
2013,MALE,BLACK NON HISPANIC,Brandon,42,33,2013,Brandon
2013,MALE,BLACK NON HISPANIC,Malachi,41,34,2013,Malachi
2013,MALE,BLACK NON HISPANIC,Malachi,41,34,2013,Malachi
2013,MALE,BLACK NON HISPANIC,Joseph,40,35,2013,Joseph
2013,MALE,BLACK NON HISPANIC,Joseph,40,35,2013,Joseph
2013,MALE,BLACK NON HISPANIC,Mohamed,39,36,2013,Mohamed
2013,MALE,BLACK NON HISPANIC,Jonathan,39,36,2013,Jonathan
2013,MALE,BLACK NON HISPANIC,Jonathan,39,36,2013,Jonathan
2013,MALE,BLACK NON HISPANIC,Mohamed,39,36,2013,Mohamed
2013,MALE,BLACK NON HISPANIC,William,36,37,2013,William
2013,MALE,BLACK NON HISPANIC,Aaron,36,37,2013,Aaron
2013,MALE,BLACK NON HISPANIC,William,36,37,2013,William
2013,MALE,BLACK NON HISPANIC,Aaron,36,37,2013,Aaron
2013,MALE,BLACK NON HISPANIC,Kevin,35,38,2013,Kevin
2013,MALE,BLACK NON HISPANIC,Kevin,35,38,2013,Kevin
2013,MALE,BLACK NON HISPANIC,Jason,35,38,2013,Jason
2013,MALE,BLACK NON HISPANIC,Jace,35,38,2013,Jace
2013,MALE,BLACK NON HISPANIC,Jace,35,38,2013,Jace
2013,MALE,BLACK NON HISPANIC,Bryce,34,39,2013,Bryce
2013,MALE,BLACK NON HISPANIC,Alexander,34,39,2013,Alexander
2013,MALE,BLACK NON HISPANIC,Ibrahim,34,39,2013,Ibrahim
2013,MALE,BLACK NON HISPANIC,Ibrahim,34,39,2013,Ibrahim
2013,MALE,BLACK NON HISPANIC,Alexander,34,39,2013,Alexander
2013,MALE,BLACK NON HISPANIC,Micah,33,40,2013,Micah
2013,MALE,BLACK NON HISPANIC,Amari,33,40,2013,Amari
2013,MALE,BLACK NON HISPANIC,Amari,33,40,2013,Amari
2013,MALE,BLACK NON HISPANIC,Micah,33,40,2013,Micah
2013,MALE,BLACK NON HISPANIC,James,32,41,2013,James
2013,MALE,BLACK NON HISPANIC,Mamadou,31,42,2013,Mamadou
2013,MALE,BLACK NON HISPANIC,Benjamin,31,42,2013,Benjamin
2013,MALE,BLACK NON HISPANIC,Aidan,31,42,2013,Aidan
2013,MALE,BLACK NON HISPANIC,Mamadou,31,42,2013,Mamadou
2013,MALE,BLACK NON HISPANIC,Benjamin,31,42,2013,Benjamin
2013,MALE,BLACK NON HISPANIC,Nicholas,30,43,2013,Nicholas
2013,MALE,BLACK NON HISPANIC,Austin,28,44,2013,Austin
2013,MALE,BLACK NON HISPANIC,Kaden,28,44,2013,Kaden
2013,MALE,BLACK NON HISPANIC,Kaden,28,44,2013,Kaden
2013,MALE,BLACK NON HISPANIC,Aden,27,45,2013,Aden
2013,MALE,BLACK NON HISPANIC,Isaac,27,45,2013,Isaac
2013,MALE,BLACK NON HISPANIC,Zaire,27,45,2013,Zaire
2013,MALE,BLACK NON HISPANIC,Aden,27,45,2013,Aden
2013,MALE,BLACK NON HISPANIC,Nasir,27,45,2013,Nasir
2013,MALE,BLACK NON HISPANIC,Zaire,27,45,2013,Zaire
2013,MALE,BLACK NON HISPANIC,Isaac,27,45,2013,Isaac
2013,MALE,BLACK NON HISPANIC,Julian,27,45,2013,Julian
2013,MALE,BLACK NON HISPANIC,Nasir,27,45,2013,Nasir
2013,MALE,BLACK NON HISPANIC,Eli,26,46,2013,Eli
2013,MALE,BLACK NON HISPANIC,Eli,26,46,2013,Eli
2013,MALE,BLACK NON HISPANIC,Blake,25,47,2013,Blake
2013,MALE,BLACK NON HISPANIC,Jaylen,25,47,2013,Jaylen
2013,MALE,BLACK NON HISPANIC,Jaylen,25,47,2013,Jaylen
2013,MALE,BLACK NON HISPANIC,Giovanni,24,48,2013,Giovanni
2013,MALE,BLACK NON HISPANIC,Giovanni,24,48,2013,Giovanni
2013,MALE,BLACK NON HISPANIC,Cayden,23,49,2013,Cayden
2013,MALE,BLACK NON HISPANIC,Chance,23,49,2013,Chance
2013,MALE,BLACK NON HISPANIC,Cayden,23,49,2013,Cayden
2013,MALE,BLACK NON HISPANIC,Lucas,23,49,2013,Lucas
2013,MALE,BLACK NON HISPANIC,Chance,23,49,2013,Chance
2013,MALE,BLACK NON HISPANIC,Zachary,23,49,2013,Zachary
2013,MALE,BLACK NON HISPANIC,Zachary,23,49,2013,Zachary
2013,MALE,BLACK NON HISPANIC,Lucas,23,49,2013,Lucas
2013,MALE,BLACK NON HISPANIC,Andrew,23,49,2013,Andrew
2013,MALE,BLACK NON HISPANIC,Malik,23,49,2013,Malik
2013,MALE,BLACK NON HISPANIC,Ashton,23,49,2013,Ashton
2013,MALE,BLACK NON HISPANIC,Andrew,23,49,2013,Andrew
2013,MALE,BLACK NON HISPANIC,Malik,23,49,2013,Malik
2013,MALE,BLACK NON HISPANIC,Ashton,23,49,2013,Ashton
2013,MALE,BLACK NON HISPANIC,Justice,22,50,2013,Justice
2013,MALE,BLACK NON HISPANIC,Ian,22,50,2013,Ian
2013,MALE,BLACK NON HISPANIC,Justice,22,50,2013,Justice
2013,MALE,BLACK NON HISPANIC,Preston,22,50,2013,Preston
2013,MALE,BLACK NON HISPANIC,Preston,22,50,2013,Preston
2013,MALE,BLACK NON HISPANIC,Ian,22,50,2013,Ian
2013,MALE,BLACK NON HISPANIC,Evan,21,51,2013,Evan
2013,MALE,BLACK NON HISPANIC,Kyrie,21,51,2013,Kyrie
2013,MALE,BLACK NON HISPANIC,Sebastian,21,51,2013,Sebastian
2013,MALE,BLACK NON HISPANIC,Kyrie,21,51,2013,Kyrie
2013,MALE,BLACK NON HISPANIC,Evan,21,51,2013,Evan
2013,MALE,BLACK NON HISPANIC,Sebastian,21,51,2013,Sebastian
2013,MALE,BLACK NON HISPANIC,Kai,20,52,2013,Kai
2013,MALE,BLACK NON HISPANIC,Joel,20,52,2013,Joel
2013,MALE,BLACK NON HISPANIC,Joel,20,52,2013,Joel
2013,MALE,BLACK NON HISPANIC,Hunter,20,52,2013,Hunter
2013,MALE,BLACK NON HISPANIC,Kyle,20,52,2013,Kyle
2013,MALE,BLACK NON HISPANIC,Hunter,20,52,2013,Hunter
2013,MALE,BLACK NON HISPANIC,Charles,20,52,2013,Charles
